id,Date,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Lattitude,Longitude,living_area_renov,lot_area_renov,Number of schools nearby,Distance from the airport,Price,price,house age,age Category,estimated cost,profit_margin
6762823452,1970-01-01 00:00:00.000042526,4,1,1550,7740,1.5,False,0,3,6,1550,0,1954,0,122064,52.7522,-114.565,1220,7740,3,69,385200,385200,72,very-old,232500,0.39641744548286606
6762824411,1970-01-01 00:00:00.000042526,3,1,1020,7020,1.5,False,0,4,7,1020,0,1953,0,122014,52.9662,-114.504,1020,5871,3,53,360000,360000,73,very-old,153000,0.575
6762826250,1970-01-01 00:00:00.000042526,3,1,1370,9900,1.0,False,0,4,7,1370,0,1983,0,122040,52.4875,-114.502,1490,9600,2,79,320000,320000,43,old,205500,0.3578125
6762826469,1970-01-01 00:00:00.000042526,3,1,1750,12500,1.0,False,0,3,7,1150,600,1954,0,122036,52.7966,-114.092,1680,13000,1,75,315000,315000,72,very-old,262500,0.16666666666666666
6762827073,1970-01-01 00:00:00.000042526,4,2,2680,15508,2.0,False,0,3,8,2680,0,1999,0,122018,52.5325,-114.58,1960,15586,1,52,300000,300000,27,mid-aged,402000,-0.34
6762827429,1970-01-01 00:00:00.000042526,3,2,1970,9600,1.0,False,0,4,7,1300,670,1967,0,122040,52.5124,-114.491,1710,7703,3,54,294700,294700,59,old,295500,-0.0027146250424160165
6762827759,1970-01-01 00:00:00.000042526,2,1,780,5000,1.0,False,0,4,6,780,0,1943,0,122052,52.7412,-114.547,1030,5000,1,54,285000,285000,83,very-old,117000,0.5894736842105263
6762828050,1970-01-01 00:00:00.000042526,5,2,2690,5557,2.0,False,0,3,7,2690,0,2012,0,122063,52.7214,-114.443,2090,10500,3,54,279000,279000,14,mid-aged,403500,-0.44623655913978494
6762828389,1970-01-01 00:00:00.000042526,4,2,1900,8600,1.0,False,0,4,8,1900,0,1975,0,122018,52.5402,-114.571,2120,8000,1,63,270000,270000,51,old,285000,-0.05555555555555555
6762829113,1970-01-01 00:00:00.000042526,2,1,810,4800,1.0,False,0,3,7,810,0,1948,0,122064,52.7532,-114.565,1240,7740,1,67,253500,253500,78,very-old,121500,0.5207100591715976
6762830784,1970-01-01 00:00:00.000042526,2,1,1730,9610,1.0,False,0,3,7,1380,350,1962,0,122039,52.5256,-114.475,1310,9812,2,67,200000,200000,64,very-old,259500,-0.2975
6762831057,1970-01-01 00:00:00.000042526,3,1,1840,5000,1.0,False,0,4,7,920,920,1953,0,122031,52.685,-114.54,1250,8100,3,70,185000,185000,73,very-old,276000,-0.4918918918918919
6762831340,1970-01-01 00:00:00.000042526,3,1,1210,103237,1.0,False,0,2,6,1210,0,1918,1960,122069,52.6508,-114.635,1880,40510,2,66,160000,160000,108,very-old,181500,-0.134375
6762816076,1970-01-01 00:00:00.000042527,6,2,3820,53173,1.0,False,0,4,9,2040,1780,1974,0,122012,52.7509,-114.242,2510,15314,1,77,611000,611000,52,old,573000,0.062193126022913256
6762817143,1970-01-01 00:00:00.000042527,4,2,2460,5500,2.0,False,0,3,8,2460,0,1998,0,122019,52.8341,-114.21,2460,4200,1,57,568500,568500,28,mid-aged,369000,0.35092348284960423
6762819472,1970-01-01 00:00:00.000042527,3,3,1730,2940,3.0,False,0,3,7,1730,0,1985,0,122007,52.9211,-114.582,1690,4410,1,80,490000,490000,41,old,259500,0.4704081632653061
6762820408,1970-01-01 00:00:00.000042527,4,2,3070,6432,2.0,False,0,3,9,3070,0,2006,0,122042,52.6787,-114.395,2910,5106,3,63,462000,462000,20,mid-aged,460500,0.003246753246753247
6762810094,1970-01-01 00:00:00.000042528,4,3,4420,7850,2.0,True,4,3,11,3150,1270,2001,0,122029,52.802,-114.292,2760,8525,3,73,2700000,2700000,25,mid-aged,663000,0.7544444444444445
6762814670,1970-01-01 00:00:00.000042528,4,2,2370,9360,2.0,False,0,4,8,2370,0,1979,0,122005,52.8818,-114.313,2370,9720,1,63,684680,684680,47,old,355500,0.48077934217444646
6762817158,1970-01-01 00:00:00.000042528,3,2,2300,7398,2.0,False,0,3,8,2300,0,2001,0,122008,52.7669,-114.066,2580,6983,3,61,567500,567500,25,mid-aged,345000,0.3920704845814978
6762817947,1970-01-01 00:00:00.000042528,4,2,1780,4169,2.0,False,0,3,8,1780,0,1994,0,122011,52.7995,-114.196,1830,4164,1,80,540000,540000,32,old,267000,0.5055555555555555
6762817948,1970-01-01 00:00:00.000042528,5,3,2870,4369,2.0,False,0,3,8,2090,780,2007,0,122017,52.9749,-114.382,2640,4610,3,67,540000,540000,19,mid-aged,430500,0.20277777777777778
6762818250,1970-01-01 00:00:00.000042528,3,2,3400,7200,2.0,False,2,3,9,2470,930,2009,0,122053,52.7178,-114.381,1580,8676,2,64,530000,530000,17,mid-aged,510000,0.03773584905660377
6762818852,1970-01-01 00:00:00.000042528,4,2,2450,62290,2.0,False,0,3,8,2450,0,1976,0,122037,52.9903,-114.264,2450,41181,2,58,510000,510000,50,old,367500,0.27941176470588236
6762820613,1970-01-01 00:00:00.000042528,3,1,1300,3550,1.5,False,0,3,7,1300,0,1927,0,122004,52.8996,-114.51,1410,4080,3,68,455000,455000,99,very-old,195000,0.5714285714285714
6762821060,1970-01-01 00:00:00.000042528,2,1,1440,3225,1.0,False,0,3,7,960,480,1915,0,122028,52.8953,-114.528,1160,3630,3,73,445000,445000,111,very-old,216000,0.5146067415730337
6762828798,1970-01-01 00:00:00.000042528,4,2,1811,4381,2.0,False,0,3,8,1811,0,2007,0,122042,52.684,-114.38,1811,4150,2,52,260000,260000,19,mid-aged,271650,-0.044807692307692305
6762810262,1970-01-01 00:00:00.000042529,4,3,4130,112521,2.0,False,0,3,11,4130,0,1978,0,122049,52.8692,-114.355,3140,26147,2,59,1900000,1900000,48,old,619500,0.6739473684210526
6762810426,1970-01-01 00:00:00.000042529,5,3,4220,26784,1.0,False,0,3,10,2110,2110,1958,2006,122048,52.8303,-114.396,3450,33945,3,76,1640000,1640000,68,very-old,633000,0.6140243902439024
6762810716,1970-01-01 00:00:00.000042529,4,3,3300,15907,2.0,False,0,5,10,3300,0,1985,0,122057,52.7713,-114.406,2740,11358,1,73,1350000,1350000,41,old,495000,0.6333333333333333
6762810737,1970-01-01 00:00:00.000042529,4,2,4250,19387,2.0,False,2,4,9,3260,990,1972,0,122057,52.7878,-114.402,3690,17024,1,69,1340000,1340000,54,old,637500,0.5242537313432836
6762810942,1970-01-01 00:00:00.000042529,4,2,2740,16007,2.0,False,0,3,9,2740,0,1984,0,122071,52.8653,-114.419,2760,16008,3,57,1230000,1230000,42,old,411000,0.6658536585365854
6762811109,1970-01-01 00:00:00.000042529,3,2,2850,10474,1.0,False,0,4,8,1730,1120,1954,0,122048,52.8518,-114.399,2820,10474,2,59,1150000,1150000,72,very-old,427500,0.6282608695652174
6762811438,1970-01-01 00:00:00.000042529,4,3,4060,19290,2.0,False,0,3,10,4060,0,2002,0,122019,52.8351,-114.243,4020,13250,3,60,1020000,1020000,24,mid-aged,609000,0.40294117647058825
6762811598,1970-01-01 00:00:00.000042529,4,2,2730,4800,1.5,False,0,5,8,2230,500,1909,0,122003,52.872,-114.548,2190,4200,3,73,980000,980000,117,very-old,409500,0.5821428571428572
6762811683,1970-01-01 00:00:00.000042529,4,2,3160,34560,1.0,False,0,4,10,3160,0,1981,0,122021,52.9637,-114.322,3530,38045,3,72,965000,965000,45,old,474000,0.5088082901554404
6762812439,1970-01-01 00:00:00.000042529,3,2,2630,10100,1.0,False,0,4,9,1580,1050,1967,0,122027,52.7938,-114.343,2400,9700,2,79,852500,852500,59,old,394500,0.5372434017595308
6762812660,1970-01-01 00:00:00.000042529,4,2,2030,3905,1.5,False,0,4,7,1630,400,1926,0,122028,52.8847,-114.53,2000,3905,2,77,831000,831000,100,very-old,304500,0.6335740072202166
6762813605,1970-01-01 00:00:00.000042529,4,3,2050,5000,2.0,False,0,4,8,1370,680,1987,0,122047,52.8535,-114.488,1720,5000,3,53,750000,750000,39,old,307500,0.59
6762813755,1970-01-01 00:00:00.000042529,4,2,2610,33206,2.0,False,0,3,10,2610,0,1988,0,122045,52.8962,-114.247,2870,28295,3,64,743700,743700,38,old,391500,0.4735780556676079
6762813815,1970-01-01 00:00:00.000042529,4,2,2800,246114,2.0,False,0,3,9,2800,0,1999,0,122041,52.8886,-114.152,2750,60351,2,63,739000,739000,27,mid-aged,420000,0.4316644113667118
6762814351,1970-01-01 00:00:00.000042529,4,3,3150,7778,2.0,False,0,3,9,3150,0,2000,0,122020,52.8272,-114.208,2970,6500,1,54,700000,700000,26,mid-aged,472500,0.325
6762815343,1970-01-01 00:00:00.000042529,4,2,2350,63162,2.0,False,0,4,8,2350,0,1994,0,122037,52.9845,-114.237,2370,63162,2,53,649950,649950,32,old,352500,0.45765058850680823
6762815371,1970-01-01 00:00:00.000042529,4,2,2380,13435,2.0,False,0,3,10,2380,0,1992,0,122020,52.8133,-114.218,2730,9677,1,66,648000,648000,34,old,357000,0.44907407407407407
6762815468,1970-01-01 00:00:00.000042529,3,2,2140,8925,2.0,False,0,3,8,2140,0,1991,0,122019,52.8614,-114.217,2310,8956,2,64,640000,640000,35,old,321000,0.4984375
6762815729,1970-01-01 00:00:00.000042529,4,2,2030,9300,1.0,False,0,4,8,2030,0,1976,0,122005,52.8958,-114.339,1800,9018,3,63,627000,627000,50,old,304500,0.5143540669856459
6762815758,1970-01-01 00:00:00.000042529,3,1,2210,16200,1.0,False,0,3,8,1390,820,1958,0,122049,52.8224,-114.365,2050,16200,1,63,625000,625000,68,very-old,331500,0.4696
6762815888,1970-01-01 00:00:00.000042529,3,2,2590,7237,2.0,False,0,3,8,2590,0,2004,0,122022,52.9413,-114.499,1670,7648,3,70,620000,620000,22,mid-aged,388500,0.37338709677419357
6762816131,1970-01-01 00:00:00.000042529,4,2,3190,7399,2.0,False,0,3,10,3190,0,2006,0,122024,52.5858,-114.194,3250,7323,2,68,609900,609900,20,mid-aged,478500,0.21544515494343336
6762816186,1970-01-01 00:00:00.000042529,3,2,2670,47480,2.0,False,3,3,9,2670,0,1981,0,122021,52.9743,-114.304,2760,42800,3,52,605000,605000,45,old,400500,0.33801652892561984
6762816286,1970-01-01 00:00:00.000042529,3,2,2630,77972,2.0,False,0,3,9,2630,0,2004,0,122055,52.975,-114.106,2250,75794,2,54,600000,600000,22,mid-aged,394500,0.3425
6762816388,1970-01-01 00:00:00.000042529,4,3,3730,15029,2.0,False,2,3,10,2440,1290,1991,0,122035,52.6104,-114.353,3440,14280,3,66,599950,599950,35,old,559500,0.06742228519043253
6762816674,1970-01-01 00:00:00.000042529,4,1,2470,131790,2.0,False,2,3,8,2470,0,1937,0,122069,52.6721,-114.634,1470,92747,2,65,585000,585000,89,very-old,370500,0.36666666666666664
6762816861,1970-01-01 00:00:00.000042529,2,2,1870,6275,1.0,False,0,3,8,1870,0,2003,0,122045,52.9408,-114.221,1670,5200,3,70,579000,579000,23,mid-aged,280500,0.5155440414507773
6762817148,1970-01-01 00:00:00.000042529,3,1,2050,3520,1.0,False,0,4,7,1070,980,1977,0,122016,52.7836,-114.589,2050,16083,3,64,568000,568000,49,old,307500,0.4586267605633803
6762817265,1970-01-01 00:00:00.000042529,4,2,2800,12831,2.0,False,0,3,8,2800,0,2001,0,122055,52.9692,-114.156,2810,10235,2,67,563500,563500,25,mid-aged,420000,0.2546583850931677
6762817402,1970-01-01 00:00:00.000042529,3,1,2070,5386,1.0,False,0,4,7,1140,930,1948,0,122007,52.9196,-114.564,1770,5386,2,74,559000,559000,78,very-old,310500,0.4445438282647585
6762817506,1970-01-01 00:00:00.000042529,3,1,1760,10780,1.0,False,0,3,8,1760,0,1977,0,122049,52.8238,-114.344,2090,10780,3,53,554000,554000,49,old,264000,0.5234657039711191
6762817545,1970-01-01 00:00:00.000042529,2,2,1380,951,3.0,False,0,3,9,1380,0,2006,0,122028,52.8954,-114.545,1430,3400,1,51,552000,552000,20,mid-aged,207000,0.625
6762817584,1970-01-01 00:00:00.000042529,3,2,2260,4165,2.0,False,0,3,7,2260,0,2005,0,122020,52.8222,-114.198,2770,4566,3,66,550000,550000,21,mid-aged,339000,0.3836363636363636
6762817585,1970-01-01 00:00:00.000042529,4,2,2700,5100,1.0,False,0,4,8,1440,1260,1968,0,122016,52.7631,-114.574,1880,5100,1,80,550000,550000,58,old,405000,0.2636363636363636
6762817586,1970-01-01 00:00:00.000042529,3,1,1380,3402,1.5,False,0,3,7,1380,0,1900,2000,122044,52.8409,-114.492,1500,5496,2,68,550000,550000,126,very-old,207000,0.6236363636363637
6762817807,1970-01-01 00:00:00.000042529,3,2,1530,3464,2.0,False,0,3,8,1530,0,1998,0,122030,52.8479,-114.331,1530,3446,1,66,546000,546000,28,mid-aged,229500,0.5796703296703297
6762818015,1970-01-01 00:00:00.000042529,3,2,2190,7149,1.0,False,1,4,8,1240,950,1963,0,122053,52.7543,-114.394,3500,7149,2,69,539950,539950,63,very-old,328500,0.3916103342902121
6762818090,1970-01-01 00:00:00.000042529,3,2,1900,6224,2.0,False,0,3,7,1900,0,2005,0,122020,52.8241,-114.194,2260,5450,1,75,536000,536000,21,mid-aged,285000,0.46828358208955223
6762818420,1970-01-01 00:00:00.000042529,3,3,2470,36445,2.0,False,0,4,8,2470,0,1980,0,122012,52.6961,-114.187,2310,35350,2,77,525000,525000,46,old,370500,0.29428571428571426
6762819048,1970-01-01 00:00:00.000042529,3,1,1300,8800,1.0,False,0,4,8,1300,0,1963,0,122029,52.8499,-114.306,1350,8800,2,60,502000,502000,63,very-old,195000,0.6115537848605578
6762819083,1970-01-01 00:00:00.000042529,4,1,2240,9886,1.5,False,0,4,7,2240,0,1965,0,122029,52.8594,-114.306,1540,8040,3,55,500000,500000,61,very-old,336000,0.328
6762819567,1970-01-01 00:00:00.000042529,3,3,1500,1249,2.0,False,0,3,8,1240,260,2004,0,122026,52.9027,-114.563,1440,1850,3,50,489000,489000,22,mid-aged,225000,0.5398773006134969
6762819767,1970-01-01 00:00:00.000042529,4,1,2220,6500,2.0,False,3,4,8,2220,0,1964,0,122031,52.6819,-114.565,2430,11600,2,78,480000,480000,62,very-old,333000,0.30625
6762819937,1970-01-01 00:00:00.000042529,4,2,1980,11443,1.0,False,0,5,7,1980,0,1952,0,122014,53.0007,-114.463,2080,15700,1,54,475000,475000,74,very-old,297000,0.37473684210526315
6762820100,1970-01-01 00:00:00.000042529,4,2,2330,9928,2.0,False,0,3,8,2330,0,1998,0,122025,52.7136,-113.973,2430,8175,2,70,471000,471000,28,mid-aged,349500,0.25796178343949044
6762820779,1970-01-01 00:00:00.000042529,3,1,1640,13500,1.0,False,0,3,7,1110,530,1940,0,122022,52.9464,-114.494,1770,12600,1,70,450000,450000,86,very-old,246000,0.4533333333333333
6762821158,1970-01-01 00:00:00.000042529,4,2,2170,14024,2.0,False,0,3,8,2170,0,1992,0,122055,52.9646,-114.16,2240,14029,3,64,442500,442500,34,old,325500,0.26440677966101694
6762821216,1970-01-01 00:00:00.000042529,3,1,2240,8153,1.0,False,0,3,7,1120,1120,1948,0,122022,52.9603,-114.519,1710,8100,2,52,440000,440000,78,very-old,336000,0.23636363636363636
6762821452,1970-01-01 00:00:00.000042529,3,2,1890,7200,1.0,False,0,4,7,1230,660,1973,0,122022,52.9456,-114.507,1970,8101,3,62,435000,435000,53,old,283500,0.3482758620689655
6762821453,1970-01-01 00:00:00.000042529,2,1,800,5000,1.0,False,0,3,7,800,0,1906,0,122026,52.9051,-114.562,1410,5000,2,75,435000,435000,120,very-old,120000,0.7241379310344828
6762821772,1970-01-01 00:00:00.000042529,3,2,1310,2550,1.0,False,0,3,7,780,530,1986,0,122028,52.9211,-114.54,1460,5100,3,64,428000,428000,40,old,196500,0.5408878504672897
6762821846,1970-01-01 00:00:00.000042529,2,1,910,6460,1.0,False,0,4,6,910,0,1905,0,122026,52.905,-114.583,1740,5000,2,55,425000,425000,121,very-old,136500,0.6788235294117647
6762822229,1970-01-01 00:00:00.000042529,2,1,920,6600,1.0,False,0,3,6,920,0,1919,2003,122051,52.7752,-114.46,1510,5944,1,73,417000,417000,107,very-old,138000,0.6690647482014388
6762822458,1970-01-01 00:00:00.000042529,3,1,1410,5060,1.0,False,0,4,7,910,500,1956,0,122038,52.9373,-114.53,1130,5693,2,70,410000,410000,70,very-old,211500,0.4841463414634146
6762822459,1970-01-01 00:00:00.000042529,3,2,1960,4400,2.0,False,0,3,7,1960,0,2006,0,122008,52.7684,-114.079,2060,4400,2,50,410000,410000,20,mid-aged,294000,0.28292682926829266
6762822712,1970-01-01 00:00:00.000042529,2,1,710,1136,2.0,False,0,4,7,710,0,1943,0,122013,52.8714,-114.519,1370,1173,2,74,403950,403950,83,very-old,106500,0.7363535090976606
6762822808,1970-01-01 00:00:00.000042529,2,1,1140,5100,1.0,False,0,3,7,1140,0,1942,0,122016,52.7623,-114.573,1230,5100,3,67,400000,400000,84,very-old,171000,0.5725
6762822809,1970-01-01 00:00:00.000042529,4,3,2370,3692,2.5,False,0,3,8,2370,0,2013,0,122053,52.7344,-114.36,2520,5425,3,59,400000,400000,13,mid-aged,355500,0.11125
6762823028,1970-01-01 00:00:00.000042529,3,2,1720,1715,2.0,False,0,3,7,1240,480,2004,0,122016,52.7781,-114.574,1610,1626,2,70,398000,398000,22,mid-aged,258000,0.35175879396984927
6762823253,1970-01-01 00:00:00.000042529,4,1,2700,7875,1.5,False,0,4,8,2700,0,1968,0,122046,52.684,-114.334,2220,7875,1,55,390000,390000,58,old,405000,-0.038461538461538464
6762823465,1970-01-01 00:00:00.000042529,3,1,1230,7500,1.0,False,0,3,7,1230,0,1987,0,122033,52.9616,-114.414,1930,8747,2,68,385000,385000,39,old,184500,0.5207792207792208
6762823751,1970-01-01 00:00:00.000042529,4,1,2020,7560,1.0,False,0,4,7,2020,0,1960,0,122015,52.732,-114.336,1410,8080,3,78,379000,379000,66,very-old,303000,0.20052770448548812
6762823772,1970-01-01 00:00:00.000042529,2,1,730,7528,1.0,False,0,3,7,730,0,1946,0,122006,52.9297,-114.495,1620,7528,3,73,378500,378500,80,very-old,109500,0.7107001321003963
6762824183,1970-01-01 00:00:00.000042529,3,1,1710,10800,1.0,False,0,4,7,1710,0,1958,0,122058,52.9691,-114.431,1890,10800,1,80,368000,368000,68,very-old,256500,0.3029891304347826
6762824213,1970-01-01 00:00:00.000042529,4,2,2190,14937,2.0,False,0,3,8,2190,0,1993,0,122039,52.5835,-114.463,1920,11360,3,61,367300,367300,33,old,328500,0.10563572011979308
6762824252,1970-01-01 00:00:00.000042529,3,2,1800,2700,2.0,False,0,3,8,1800,0,2011,0,122064,52.7758,-114.559,1580,2036,2,54,365000,365000,15,mid-aged,270000,0.2602739726027397
6762824328,1970-01-01 00:00:00.000042529,3,3,2500,8304,2.0,False,0,3,8,2500,0,1997,0,122067,52.6322,-114.356,2290,7855,3,67,364900,364900,29,mid-aged,375000,-0.027678816114003836
6762824782,1970-01-01 00:00:00.000042529,2,1,1060,1241,2.0,False,0,3,7,960,100,2008,0,122054,52.8299,-114.49,1170,1400,2,68,352750,352750,18,mid-aged,159000,0.5492558469170801
6762825094,1970-01-01 00:00:00.000042529,3,1,1240,8050,1.0,False,0,4,7,1240,0,1978,0,122019,52.8408,-114.234,1370,9856,1,58,347000,347000,48,old,186000,0.46397694524495675
6762825139,1970-01-01 00:00:00.000042529,3,2,1210,1420,3.0,False,0,3,8,1210,0,2008,0,122028,52.9277,-114.539,1190,1407,1,70,345000,345000,18,mid-aged,181500,0.47391304347826085
6762825140,1970-01-01 00:00:00.000042529,2,1,1340,1210,2.0,False,0,3,8,1120,220,2008,0,122054,52.818,-114.495,1340,1213,1,67,345000,345000,18,mid-aged,201000,0.41739130434782606
6762825299,1970-01-01 00:00:00.000042529,4,1,1920,7665,1.0,False,0,4,8,1500,420,1975,0,122046,52.6776,-114.318,2100,7344,3,80,341000,341000,51,old,288000,0.15542521994134897
6762825929,1970-01-01 00:00:00.000042529,3,1,1440,45302,2.0,False,0,3,7,1440,0,1977,0,122055,52.9378,-114.105,2080,49658,2,74,328000,328000,49,old,216000,0.34146341463414637
6762826004,1970-01-01 00:00:00.000042529,3,2,1350,11805,1.0,False,0,3,7,1350,0,1986,0,122055,52.9613,-114.161,1350,14200,1,78,325000,325000,40,old,202500,0.3769230769230769
6762826470,1970-01-01 00:00:00.000042529,3,2,1480,1590,2.0,False,0,3,8,1150,330,2010,0,122034,52.7602,-114.552,1480,5761,1,56,315000,315000,16,mid-aged,222000,0.29523809523809524
6762826831,1970-01-01 00:00:00.000042529,4,2,1980,5909,2.0,False,0,3,8,1980,0,2003,0,122067,52.6213,-114.375,2550,5487,2,56,307550,307550,23,mid-aged,297000,0.03430336530645423
6762826885,1970-01-01 00:00:00.000042529,3,2,1590,35988,1.0,False,0,4,8,1590,0,1974,0,122046,52.6665,-114.296,2780,23789,3,56,305100,305100,52,old,238500,0.2182890855457227
6762826982,1970-01-01 00:00:00.000042529,2,1,740,5995,1.0,False,0,4,7,740,0,1949,0,122038,52.9591,-114.527,1140,5995,1,71,304700,304700,77,very-old,111000,0.6357072530357729
6762827532,1970-01-01 00:00:00.000042529,4,3,2390,4500,2.0,False,0,3,7,2390,0,1974,0,122042,52.7172,-114.394,1320,4500,1,71,290000,290000,52,old,358500,-0.23620689655172414
6762827668,1970-01-01 00:00:00.000042529,3,1,1860,7963,1.0,False,0,3,7,1200,660,1963,0,122070,52.6813,-114.458,1800,10400,1,51,288350,288350,63,very-old,279000,0.03242587133691694
6762827760,1970-01-01 00:00:00.000042529,3,2,1680,35127,2.0,False,0,3,7,1680,0,1987,0,122023,52.5325,-114.257,1820,35166,2,65,285000,285000,39,old,252000,0.11578947368421053
6762827927,1970-01-01 00:00:00.000042529,2,1,1610,158558,1.5,False,0,2,6,1610,0,1948,0,122008,52.7619,-114.03,1800,3572,3,65,280000,280000,78,very-old,241500,0.1375
6762828390,1970-01-01 00:00:00.000042529,4,2,1990,7252,1.0,False,0,3,7,1270,720,1999,0,122072,52.5139,-114.392,2100,7535,3,50,270000,270000,27,mid-aged,298500,-0.10555555555555556
6762828611,1970-01-01 00:00:00.000042529,2,1,1000,31505,1.0,False,0,3,6,1000,0,1960,0,122055,52.9959,-114.089,1560,22597,1,58,265000,265000,66,very-old,150000,0.4339622641509434
6762829012,1970-01-01 00:00:00.000042529,2,1,1200,9000,1.0,False,2,5,6,1200,0,1917,0,122043,52.6339,-114.513,1660,9000,2,80,255000,255000,109,very-old,180000,0.29411764705882354
6762829188,1970-01-01 00:00:00.000042529,3,2,2210,8000,2.0,False,0,4,8,2210,0,1969,0,122018,52.5385,-114.571,1990,8000,2,79,250250,250250,57,old,331500,-0.3246753246753247
6762829203,1970-01-01 00:00:00.000042529,5,1,2520,5753,1.5,False,0,4,7,1510,1010,1928,0,122068,52.4358,-114.187,1620,6875,1,51,250000,250000,98,very-old,378000,-0.512
6762829623,1970-01-01 00:00:00.000042529,4,1,1910,16320,1.5,False,0,3,6,1910,0,1934,0,122034,52.7451,-114.556,1380,9000,2,62,240000,240000,92,very-old,286500,-0.19375
6762829777,1970-01-01 00:00:00.000042529,3,1,1330,6301,1.0,False,0,3,7,1330,0,1998,0,122072,52.5711,-114.409,1330,6144,3,50,236000,236000,28,mid-aged,199500,0.15466101694915255
6762829797,1970-01-01 00:00:00.000042529,3,1,1590,13000,1.5,False,0,3,6,1590,0,1944,0,122031,52.7089,-114.536,1460,8400,3,74,235000,235000,82,very-old,238500,-0.014893617021276596
6762829869,1970-01-01 00:00:00.000042529,3,1,1330,8912,1.0,False,0,3,6,1330,0,1948,0,122070,52.6793,-114.464,1200,8913,2,54,234999,234999,78,very-old,199500,0.15106021727752034
6762830030,1970-01-01 00:00:00.000042529,4,1,1300,21000,1.0,False,0,4,7,1300,0,1969,0,122039,52.5367,-114.475,2120,9920,2,58,229950,229950,57,old,195000,0.15198956294846705
